"SiteId"	"SampId"	"MonitoringProgram"	"Day"	"Month"	"Year"	"Station.nb."	"Watercourse"	"Locality"	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"IBCH.index"	"SPEAR.index"	"Latitude"	"Longitude"	"Occurrence.Erpobdellidae"	"Occurrence.Haemopidae"	"Occurrence.Hirudinidae"	"Occurrence.Glossiphoniidae"	"Occurrence.Piscicolidae"	"Occurrence.Haplotaxidae"	"Occurrence.Lumbriculidae"	"Occurrence.Lumbricidae"	"Occurrence.Naididae"	"Occurrence.Tubificidae"	"Occurrence.Prostigmata"	"Occurrence.Branchiopoda"	"Occurrence.Collembola"	"Occurrence.Chrysomelidae"	"Occurrence.Curculionidae"	"Occurrence.Dryopidae"	"Occurrence.Dytiscidae"	"Occurrence.Elmidae"	"Occurrence.Gyrinidae"	"Occurrence.Haliplidae"	"Occurrence.Hydraenidae"	"Occurrence.Hydrophilidae"	"Occurrence.Hydroscaphidae"	"Occurrence.Hygrobiidae"	"Occurrence.Psephenidae"	"Occurrence.Scirtidae"	"Occurrence.Staphylinidae"	"Occurrence.Anthomyiidae"	"Occurrence.Athericidae"	"Occurrence.Blephariceridae"	"Occurrence.Ceratopogonidae"	"Occurrence.Chaoboridae"	"Occurrence.Chironomidae"	"Occurrence.Culicidae"	"Occurrence.Cylindrotomidae"	"Occurrence.Dixidae"	"Occurrence.Dolichopodidae"	"Occurrence.Empididae"	"Occurrence.Ephydridae"	"Occurrence.Limoniidae"	"Occurrence.Muscidae"	"Occurrence.Pediciidae"	"Occurrence.Psychodidae"	"Occurrence.Ptychopteridae"	"Occurrence.Rhagionidae"	"Occurrence.Scathophagidae"	"Occurrence.Sciomyzidae"	"Occurrence.Simuliidae"	"Occurrence.Stratiomyidae"	"Occurrence.Syrphidae"	"Occurrence.Tabanidae"	"Occurrence.Thaumaleidae"	"Occurrence.Tipulidae"	"Occurrence.Ameletidae"	"Occurrence.Baetidae"	"Occurrence.Caenidae"	"Occurrence.Ephemerellidae"	"Occurrence.Ephemeridae"	"Occurrence.Heptageniidae"	"Occurrence.Leptophlebiidae"	"Occurrence.Potamanthidae"	"Occurrence.Siphlonuridae"	"Occurrence.Hymenoptera"	"Occurrence.Pyralidae"	"Occurrence.Sialidae"	"Occurrence.Osmylidae"	"Occurrence.Sisyridae"	"Occurrence.Aeshnidae"	"Occurrence.Calopterygidae"	"Occurrence.Coenagrionidae"	"Occurrence.Cordulegastridae"	"Occurrence.Corduliidae"	"Occurrence.Gomphidae"	"Occurrence.Lestidae"	"Occurrence.Libellulidae"	"Occurrence.Platycnemididae"	"Occurrence.Capniidae"	"Occurrence.Chloroperlidae"	"Occurrence.Leuctridae"	"Occurrence.Nemouridae"	"Occurrence.Perlidae"	"Occurrence.Perlodidae"	"Occurrence.Taeniopterygidae"	"Occurrence.Beraeidae"	"Occurrence.Brachycentridae"	"Occurrence.Ecnomidae"	"Occurrence.Glossosomatidae"	"Occurrence.Goeridae"	"Occurrence.Helicopsychidae"	"Occurrence.Hydropsychidae"	"Occurrence.Hydroptilidae"	"Occurrence.Lepidostomatidae"	"Occurrence.Leptoceridae"	"Occurrence.Limnephilidae"	"Occurrence.Molannidae"	"Occurrence.Odontoceridae"	"Occurrence.Philopotamidae"	"Occurrence.Phryganeidae"	"Occurrence.Polycentropodidae"	"Occurrence.Psychomyiidae"	"Occurrence.Ptilocolepidae"	"Occurrence.Rhyacophilidae"	"Occurrence.Sericostomatidae"	"Occurrence.Corophiidae"	"Occurrence.Gammaridae"	"Occurrence.Niphargidae"	"Occurrence.Astacidae"	"Occurrence.Cambaridae"	"Occurrence.Asellidae"	"Occurrence.Mysidae"	"Occurrence.Bryozoa"	"Occurrence.Cnidaria"	"Occurrence.Unionidae"	"Occurrence.Corbiculidae"	"Occurrence.Dreissenidae"	"Occurrence.Sphaeriidae"	"Occurrence.Valvatidae"	"Occurrence.Bithyniidae"	"Occurrence.Hydrobiidae"	"Occurrence.Neritidae"	"Occurrence.Acroloxidae"	"Occurrence.Lymnaeidae"	"Occurrence.Physidae"	"Occurrence.Planorbidae"	"Occurrence.Nematoda"	"Occurrence.Dendrocoelidae"	"Occurrence.Dugesiidae"	"Occurrence.Planariidae"	"Occurrence.group.Hemiptera"	"Occurrence.group.Lepidoptera"	"Occurrence.group.Nematomorpha"	"Occurrence.group.Porifera"
"CSCF_CH_130_VD"	"CSCF_CH_130_VD_2011-03-24"	"NAWA TREND"	24	3	2011	"CH_130_VD"	"Aubonne"	"Aubonne, Allaman"	"Vaud"	520715	147440	395	1	17	38.899999999999999	46.4735890102369	6.4062874293474703	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
"CSCF_CH_085_NE"	"CSCF_CH_085_NE_2011-03-11"	"NAWA TREND"	11	3	2011	"CH_085_NE"	"Areuse"	"Areuse, Boudry"	"Neuchâtel"	554430	199950	445	1	15	46.299999999999997	46.949068253813302	6.8400433877437496	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
"CSCF_CH_107_FR"	"CSCF_CH_107_FR_2011-04-07"	"NAWA TREND"	7	4	2011	"CH_107_FR"	"Sarine"	"Sarine, Broc"	"Fribourg"	573540	161640	685	1	17	58.899999999999999	46.605493435145597	7.0932767213667702	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0
"CSCF_CH_133_BE"	"CSCF_CH_133_BE_2011-04-06"	"NAWA TREND"	6	4	2011	"CH_133_BE"	"Simme"	"Simme, Latterbach"	"Berne"	612505	168441	640	1	14	70.099999999999994	46.667078729413902	7.6020402938528697	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_060_BE"	"CSCF_CH_060_BE_2011-03-10"	"NAWA TREND"	10	3	2011	"CH_060_BE"	"Sense"	"Sense, Thörishaus"	"Fribourg"	593370	193000	549	1	17	58.299999999999997	46.888081331475703	7.3516470899748603	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_027_SG"	"CSCF_CH_027_SG_2011-03-14"	"NAWA TREND"	14	3	2011	"CH_027_SG"	"Necker"	"Necker, Letzi"	"St. Gall"	724298	250473	560	1	14	65.599999999999994	47.393346657875	9.08509877059746	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_018_VS"	"CSCF_CH_018_VS_2011-03-15"	"NAWA TREND"	15	3	2011	"CH_018_VS"	"Drance"	"Drance, Martigny"	"Valais"	570614	104466	495	1	5	51.799999999999997	46.091063736769598	7.0586988800335604	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_073_TG"	"CSCF_CH_073_TG_2011-03-14"	"NAWA TREND"	14	3	2011	"CH_073_TG"	"Salmsacher Aach"	"Salmsacher Aach, Salmsach"	"Thurgovie"	744157	268389	410	1	7	11	47.550389708739203	9.35384928547405	1	0	0	1	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_127_VD"	"CSCF_CH_127_VD_2011-03-11"	"NAWA TREND"	11	3	2011	"CH_127_VD"	"Talent"	"Talent, Chavornay"	"Vaud"	532670	173050	439	1	13	27.699999999999999	46.705258989681099	6.5581948485531996	1	0	0	1	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0
"CSCF_CH_070_TG"	"CSCF_CH_070_TG_2011-03-14"	"NAWA TREND"	14	3	2011	"CH_070_TG"	"Murg"	"Murg, Frauenfeld"	"Thurgovie"	709510	269793	391	1	14	29.800000000000001	47.569704842528402	8.8940054509505693	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_115_AI"	"CSCF_CH_115_AI_2011-04-06"	"NAWA TREND"	6	4	2011	"CH_115_AI"	"Sitter"	"Sitter, Appenzell Sittertal"	"Appenzell Rhodes-Intérieures"	750019	243282	790	1	15	65.400000000000006	47.323333683911002	9.4232645844537704	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_023_SG"	"CSCF_CH_023_SG_2011-03-14"	"NAWA TREND"	14	3	2011	"CH_023_SG"	"Steinach"	"Steinach, Mattenhof"	"St. Gall"	750755	262628	409	1	8	30.100000000000001	47.497111623740203	9.4395214050586205	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_066_ZH"	"CSCF_CH_066_ZH_2011-03-14"	"NAWA TREND"	14	3	2011	"CH_066_ZH"	"Töss"	"Töss, Rämismühle (Zell)"	"Zürich"	703828	255510	530	1	15	66.200000000000003	47.442187593963702	8.8151801025816194	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_076_ZG"	"CSCF_CH_076_ZG_2011-03-23"	"NAWA TREND"	23	3	2011	"CH_076_ZG"	"Lorze"	"Lorze, Letzi"	"Zoug"	680595	226069	421	1	14	36.200000000000003	47.180661181454298	8.5019137915214298	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_056_BE"	"CSCF_CH_056_BE_2011-04-06"	"NAWA TREND"	6	4	2011	"CH_056_BE"	"Engstlige"	"Engstlige, ob. Frutigen"	"Berne"	615246	158704	810	1	13	67.400000000000006	46.5794323252371	7.6375343979504304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_034_AG"	"CSCF_CH_034_AG_2011-03-14"	"NAWA TREND"	14	3	2011	"CH_034_AG"	"Bünz"	"Bünz, Möriken"	"Argovie"	656434	251249	380	1	10	31	47.4096349222608	8.1863483629671006	1	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_100_SZ"	"CSCF_CH_100_SZ_2011-03-23"	"NAWA TREND"	23	3	2011	"CH_100_SZ"	"Muota"	"Muota, Ingenbohl"	"Schwyz"	688257	206189	436	1	12	43.700000000000003	47.000883005429301	8.5991054417894706	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_049_ZH"	"CSCF_CH_049_ZH_2011-03-21"	"NAWA TREND"	21	3	2011	"CH_049_ZH"	"Furtbach"	"Furtbach, nach ARA Otelfingen"	"Argovie"	671505	255848	420	1	8	22.399999999999999	47.449532294714203	8.3867476824403493	1	0	0	1	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_069_JU"	"CSCF_CH_069_JU_2012-03-12"	"NAWA TREND"	12	3	2012	"CH_069_JU"	"Scheulte"	"Scheulte, Vicques"	"Jura"	599461	244150	465	1	16	47.200000000000003	47.348201936258199	7.4315041851955597	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0
"CSCF_CH_071_TG"	"CSCF_CH_071_TG_2012-03-07"	"NAWA TREND"	7	3	2012	"CH_071_TG"	"Lauche"	"Lauche, Matzingen"	"Thurgovie"	712330	264343	445	1	13	35.600000000000001	47.520221223967397	8.9300984838774795	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"CSCF_CH_066_ZH"	"CSCF_CH_066_ZH_2012-03-14"	"NAWA TREND"	14	3	2012	"CH_066_ZH"	"Töss"	"Töss, Rämismühle (Zell)"	"Zürich"	703828	255510	530	1	15	61.5	47.442187593963702	8.8151801025816194	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_074_NW"	"CSCF_CH_074_NW_2012-03-21"	"NAWA TREND"	21	3	2012	"CH_074_NW"	"Engelbergeraa"	"Engelbergeraa, Oberdorf"	"Nidwald"	672138	201829	456	1	13	72.400000000000006	46.963615070853798	8.3864911010662802	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_114_BE"	"CSCF_CH_114_BE_2012-03-28"	"NAWA TREND"	28	3	2012	"CH_114_BE"	"Emme"	"Emme, Emmenmatt"	"Berne"	623712	199785	640	2	13	61.5	46.948723936118697	7.7501066805300303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_099_TI"	"CSCF_CH_099_TI_2012-03-13"	"NAWA TREND"	13	3	2012	"CH_099_TI"	"Moesa"	"Moesa, Lumino"	"Tessin"	724346	120161	235	1	13	66.900000000000006	46.221403196633403	9.0502819453422596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_032_AG"	"CSCF_CH_032_AG_2012-03-12"	"NAWA TREND"	12	3	2012	"CH_032_AG"	"Pfaffnern"	"Pfaffnern, Rothrist"	"Argovie"	634429	239712	405	1	11	35.399999999999999	47.307386901522101	7.8939194030517097	1	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"CSCF_CH_089_SO"	"CSCF_CH_089_SO_2012-03-12"	"NAWA TREND"	12	3	2012	"CH_089_SO"	"Dünnern"	"Dünnern, Olten"	"Soleure"	634000	244025	404	1	11	11.199999999999999	47.346201402606198	7.8885733709918204	1	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"CSCF_CH_070_TG"	"CSCF_CH_070_TG_2012-03-07"	"NAWA TREND"	7	3	2012	"CH_070_TG"	"Murg"	"Murg, Frauenfeld"	"Thurgovie"	709510	269793	391	1	16	31.300000000000001	47.569704842528402	8.8940054509505693	1	0	0	1	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSCF_CH_063_BE"	"CSCF_CH_063_BE_2012-03-02"	"NAWA TREND"	2	3	2012	"CH_063_BE"	"Langete"	"Langete, Mangen, vor Rot"	"Berne"	628600	232897	449	1	12	30.399999999999999	47.246368188214298	7.81640549588744	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"CSCF_CH_066_ZH"	"CSCF_CH_066_ZH_2012-03-07"	"NAWA TREND"	7	3	2012	"CH_066_ZH"	"Töss"	"Töss, Rämismühle (Zell)"	"Zürich"	703828	255510	530	1	15	56.700000000000003	47.442187593963702	8.8151801025816194	0	0	0	0	0	0	NA	NA	NA	NA	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
